gene	count_2	count_3	count_4	count_5	count_6	count_7	count_8	count_9	count_10	count_11	count_12	count_13	count_14	count_15	count_16	count_18	count_19	count_20	count_21	count_22	count_23	count_24	count_25	count_26	count_27	count_28	count_29	count_30	count_31	count_32	count_34	count_35	count_36	count_37	count_38	count_39	count_40	count_41	count_42	count_43	count_44	count_45	count_46	count_47	count_48	count_50	count_51	count_52	count_53	count_54	count_55	count_56	count_57	count_58	count_59	count_60	count_61	count_62	count_63	count_64
Rv1628c	112.1175009	153.5019696	201.9228708	173.3260109	459.1996932	517.0152113	675.4666589	440.863365	426.7195529	859.8680546	1208.160457	1341.584764	1122.129088	1190.316947	1029.747469	143.7545788	171.7212781	228.4158097	284.9603834	419.0942968	490.8026946	667.9807811	565.8393813	486.8139757	948.1901256	954.254586	1018.128438	1574.941263	1373.356714	1178.449539	159.0759836	145.3528058	147.6819052	161.2957245	131.8617506	126.3491705	116.0765664	118.5584526	129.2757129	188.9209555	237.5934617	247.6342764	291.6141366	354.9313567	362.8556107	171.5312444	165.8475509	175.8888238	149.2935005	144.9377616	149.5214324	121.4627519	136.8604096	143.6162719	230.8273347	254.3572761	292.4139087	372.6965241	407.7372857	411.77598
Rv1629	858.7245181	1123.355323	1159.890286	978.760624	1666.5407	1522.108215	1056.872402	600.1179726	513.8414616	732.0498303	1161.98872	1031.286247	1338.242838	981.2072129	1259.601815	948.577749	1052.57496	1161.70527	1179.853094	1349.681633	1365.079932	1007.715478	792.1751338	792.1040961	998.8567735	973.5324564	1309.022278	1344.462054	1425.377801	996.0704438	626.2721154	637.6426008	548.1129418	548.315354	546.4440342	573.9862318	598.9338813	686.4434774	638.4512803	454.521593	466.9625344	553.5882194	696.3031424	507.256064	768.8090141	633.884693	505.2754218	464.6777849	501.0321141	511.6800132	544.7332544	616.2186533	691.2281823	711.9263766	560.3559658	590.0760073	627.1895908	743.8872037	765.5632276	740.3321426
Rv1630	4041.287965	3232.263065	2867.904536	2454.780015	2187.878376	2156.802262	1506.21301	1262.384085	1054.352895	557.7522517	477.1079511	547.5856181	398.9792312	450.3901961	468.9028654	3912.081766	3092.373462	2778.571842	2724.689693	2229.944654	2004.576837	1605.123351	916.2947401	804.4807226	535.6188496	298.8069916	436.3407592	504.8592203	364.1476135	498.0352219	3836.931832	4480.473716	4716.269402	4664.510156	4650.361653	4541.350186	3897.840498	3654.38995	3625.817873	4390.745266	3960.500243	3989.962418	4177.818854	3831.779772	3821.801049	4192.686775	5047.66687	4913.771417	4554.624226	4492.305766	4386.335633	3724.382797	3619.043585	3475.257323	3976.36458	3752.899843	3613.106264	3841.409426	3067.627978	2962.409347
Rv1631	428.8002666	455.0236957	376.1896388	314.4053221	328.7099293	248.2187457	191.1881204	99.04859742	106.6798882	203.3471751	115.429343	100.3906966	182.865481	257.3658263	91.94173831	390.0945848	365.3422334	289.5911591	300.8999482	248.3216208	169.9362405	198.5888809	109.5172996	111.3896385	166.4761289	231.3344451	20.77813139	208.5288084	72.8295227	133.2770312	614.8071797	733.6603302	786.1673563	783.0501933	814.6374253	815.8546439	716.6005376	578.3460648	487.8328789	731.2352278	536.4129309	512.31584	513.7963358	492.4672575	499.1002461	620.420702	874.4134061	846.7510293	797.5347381	746.4868355	816.2032013	684.2520422	537.7450508	471.6255787	570.9732368	471.3211562	397.1416265	476.5997975	456.8807627	378.2718977
Rv1632c	44.95939885	56.56647257	58.6442661	83.18182765	51.57452576	51.44429963	36.87892678	42.72684594	60.45193666	58.09919288	0	0	8.312067317	0	18.38834766	38.46953518	47.6231075	46.35128862	43.2645331	42.07442744	40.24805696	39.38953009	69.36095642	45.38096384	28.95237025	0	10.3890657	38.41320155	0	0	60.66861835	74.79834169	65.02412246	72.08747464	64.81340283	78.51698454	67.31380789	63.76252911	56.10078108	48.89718848	63.96747047	62.80579475	63.48062837	73.94403266	41.70754145	56.01020227	68.78094747	80.64295517	84.6778144	72.66009157	84.06377382	84.0621978	59.56475318	70.78230545	85.72463196	89.1688674	67.66116599	71.52761574	64.50081356	69.16971843
Rv1633	908.4608531	1102.174045	1142.896777	994.1510943	2399.147518	2398.59047	1751.749022	1287.631766	1040.12891	825.0085389	823.3959802	1040.412674	864.455001	1222.487675	1130.883381	1001.557723	1096.374314	1203.254398	1399.428732	1990.69791	2471.901498	1823.406997	1190.087989	1233.537108	940.952033	857.8652339	1038.90657	1092.032444	1248.506103	883.8371543	629.1383494	685.3862231	645.4654416	595.6227592	606.228811	632.1970996	677.3783188	745.224559	785.4109351	642.3312487	787.7137078	830.830942	1299.369112	1251.133033	1383.300125	649.7722023	654.6399645	596.1040065	614.630659	578.2213603	673.6310409	722.3649878	787.3629235	795.5315634	836.40501	930.3148193	1162.006981	1443.351993	1782.218908	1702.22354
Rv1634	304.0379348	446.8003759	468.1545106	305.9772074	1001.664283	1020.526294	752.1360067	569.0439028	384.0475976	679.7605567	1200.465167	1131.676944	1188.625626	788.1828431	1038.941643	313.8304185	391.4132777	454.1173547	578.3784951	787.8642785	888.8112578	818.9739798	522.0324615	552.8226504	911.9996628	1359.089865	1122.019095	1366.412455	832.3374023	1227.551603	308.1201483	287.5227035	252.0143955	309.0750475	326.8606953	310.9092089	292.0465209	361.6530948	315.261998	376.7306113	316.1820683	363.3763839	465.1939798	539.7914384	430.9779284	339.8311311	252.5359639	265.6858442	276.9615899	289.1106801	295.0078036	327.7000931	350.1853396	321.3414084	322.4504505	373.1121272	372.4305919	479.6114866	635.7937336	577.1348382
Rv1635c	248.6816749	292.3016402	314.8797242	289.120978	788.5310023	937.5723608	854.0383044	670.0346296	478.2814988	865.6779739	1192.769878	1067.791955	939.2636068	965.1218487	717.1455588	263.8875132	297.2099045	338.4479228	438.8259786	687.2156482	959.2453575	881.3407358	569.489958	936.498072	1201.523365	1118.116485	955.794044	872.5284351	697.0825744	764.5892843	217.8337793	307.1506371	308.9564237	324.3936359	287.7491591	279.3219163	233.7432227	286.931381	266.4787101	262.2667382	194.6438744	253.9148559	417.5835085	371.1990439	382.31913	250.6995111	334.5440167	341.3158589	329.5921084	298.6712185	306.2163068	356.9081449	320.8185311	270.0498827	261.4994507	271.6157666	288.8837609	383.9903582	537.5067796	534.984541
Rv1636	327.9226154	232.994061	293.8877426	258.7064772	486.5404057	533.7346087	699.7291107	751.6040627	775.2071877	795.9589425	1223.551036	1277.699776	1055.632549	1286.829132	1020.553295	321.2543639	253.0629362	304.4152199	323.3454579	452.9188365	567.9448037	671.263242	671.7061043	717.8443371	1136.380532	1243.422642	1329.800409	1223.734849	1414.973584	1017.114186	603.8199496	729.4164526	795.7189223	783.9512867	677.1883124	644.3807697	577.7326819	559.9147087	582.3504992	491.1944843	482.4974915	498.8574554	831.1994777	868.1029434	813.2970584	683.7014594	826.5923332	838.6867338	808.4777172	707.0974174	615.7951645	561.0083116	600.357303	606.5222913	557.9965723	507.4818029	571.2955842	825.2028089	1108.031833	1051.595876
Rv1637c	442.00709	363.0720288	296.8865971	245.1482057	420.6741439	419.271042	378.4942485	402.0207777	332.4856516	185.9174172	53.86702674	73.01141574	74.80860585	64.34145658	18.38834766	453.5355726	365.6898474	309.8437492	318.140702	402.5945214	391.3005537	305.2688582	306.6484389	309.4156625	108.5713884	77.1114817	20.77813139	21.95040088	41.61687012	42.08748354	304.2985031	270.5471933	241.7280937	197.3394618	206.7324056	216.147331	209.8918734	204.7374958	213.4268845	202.2565524	265.0080919	244.9425995	464.2020949	294.29725	436.5389339	274.665415	262.5071664	255.6599633	204.0083959	215.6857455	212.9615603	211.5802775	238.2590127	238.7620521	234.366425	269.9721008	350.0729893	544.3628019	561.3106513	500.3996818
Rv1638	1286.962792	1293.553124	1293.172709	1127.90161	2874.503086	3421.045926	2959.048625	2254.812188	1827.782085	2585.414083	2762.608943	2391.123866	2867.663224	2927.536275	2730.669628	1385.240718	1276.090713	1306.814034	1448.873913	2346.268071	3029.784288	3087.154421	2544.451928	2553.710602	3184.760727	2737.4576	3220.610366	3155.370127	2424.182684	3051.342557	1034.710452	903.9459166	932.7471577	946.5986514	893.4192339	875.8704999	939.7431606	935.017712	934.1999631	859.0346977	943.9770999	979.7703981	1531.470159	1489.232818	1377.739119	1027.033228	966.3926613	980.792698	888.4656834	901.7499785	893.7660433	937.8634186	961.0703665	924.0168353	905.6138872	1038.385843	1077.871792	1455.39875	1730.77183	1687.092664
Rv1638A	145.2750575	141.5407772	145.6110471	134.1169556	111.2269893	77.16644945	75.69884971	40.78471658	44.44995342	52.28927359	30.78115814	0	24.93620195	0	36.77669532	148.8163598	128.2695377	136.96597	126.2153296	72.59901205	83.85011866	68.93167766	40.15634319	16.50216867	14.47618512	28.91680564	10.3890657	27.4380011	10.40421753	28.05832236	128.0251159	111.4017855	143.2734902	147.779323	151.4175187	188.6212617	247.5240023	265.0130116	343.9221796	554.5385694	576.6210552	524.876999	430.4780111	394.8611344	450.4414477	105.5576889	147.7365913	155.1832002	155.5466314	187.7689735	198.8388463	219.7727798	318.0480775	353.9115272	473.4516371	548.9843633	471.2747301	405.0721818	297.1644625	366.3833523
Rv1639c	1125.108956	1494.40148	1711.346311	1667.300951	1677.725537	1437.225121	1187.889642	872.0160831	1153.920791	1301.421921	2108.509333	1907.423236	2144.513368	1946.329062	1673.339637	1126.414986	1496.825554	1849.458174	1946.578692	1661.527389	1381.849956	1270.312345	1087.871843	1146.900722	1787.808863	3045.903527	2181.703796	2447.469699	1903.971808	2090.345016	936.3030864	1001.5551	1024.589139	1064.191344	1273.359871	1314.48262	1533.906772	1580.115175	1931.818201	3290.558525	3346.412527	3567.369142	3008.386654	2871.986228	3233.724714	908.0115483	1067.529143	1108.731657	1117.226056	1364.097614	1383.801802	1540.902829	1789.713049	2127.828943	3244.55935	3308.288255	3385.411731	3044.064741	2552.389336	2800.29282
Rv1640c	227.8879529	220.0361026	227.9129432	204.1069515	183.9284292	194.2022311	156.2501898	112.6435029	115.5698789	203.3471751	123.1246326	200.7813933	265.9861541	144.7682773	211.4659981	230.8172111	220.0396135	239.2728683	238.7681751	146.0230129	207.9482943	109.9624382	124.1196062	119.6407229	79.61901818	134.945093	103.890657	334.7436135	187.2759155	196.4082565	188.6937342	224.9255098	199.8481504	216.7129706	196.1164172	246.8321296	188.1606441	199.7560482	212.2073023	294.4944306	350.9072666	237.7647944	201.3526181	236.6209045	254.4160029	218.1166531	255.3848789	236.4800172	214.1697337	238.248616	231.1193355	259.3105085	235.4885591	247.4816114	239.8716766	280.2450118	267.1145162	231.1471372	194.2703075	262.6287747
Rv1641	2306.136165	1509.352971	1016.611681	930.7570142	1060.073987	1225.017385	1352.874314	1402.217399	1169.922774	505.4629781	361.6786081	164.2756854	282.6102888	305.6219188	202.2718243	1841.475908	1057.789169	837.8726182	904.0010337	933.8872914	911.1712894	1129.166529	894.3912802	837.48506	318.4760727	183.139769	176.6141168	153.6528062	228.8927856	182.3790953	1667.192741	2458.796551	3109.034736	2784.829255	2371.835302	2799.536621	2327.361657	2389.102263	2490.996638	4122.922029	4107.625425	3769.244911	3184.942151	3958.963508	3934.411411	1639.644815	2992.988685	2770.194487	2802.444836	2755.347157	2730.391374	2483.396793	1931.837321	2424.550419	3739.638761	3774.678414	3380.704868	3348.245339	2980.09116	2926.743711
Rv1642	498.4873348	347.3729637	225.5805008	187.2507221	201.9484443	223.1396497	312.5003796	302.9721803	264.9217224	63.90911217	15.39057907	63.88498878	49.8724039	48.25609244	27.58252149	357.3617347	240.548835	184.9875753	189.3229945	155.0978894	159.8742262	229.7722589	219.0345992	198.026024	65.14283306	28.91680564	10.3890657	27.4380011	20.80843506	70.1458059	367.3556497	581.4112233	771.4726393	719.5231063	586.1143067	660.174416	591.5134615	615.208777	545.1532422	1229.097511	1133.138048	942.9841469	756.8081163	945.0047373	1042.688536	347.1016862	677.4312844	688.2985201	713.3780179	728.1306018	662.8708778	626.9045259	546.6105025	549.3322401	1033.021138	947.9842262	796.6366848	758.1927268	664.9726731	753.3014648
Rv1643	898.6259846	568.1566408	415.5079535	411.8783008	285.8347211	381.330871	484.2785385	536.0277037	528.0654467	122.0083051	115.429343	63.88498878	116.3689424	273.4511905	165.495129	700.8879348	402.5369232	298.777901	310.6588655	286.2711043	337.6364778	438.2085223	394.2622786	305.2901204	108.5713884	57.83361127	135.057854	27.4380011	52.02108764	112.2332894	829.2970194	1203.669768	1392.32443	1276.849395	1191.225645	1274.321634	1114.653055	1056.066888	988.4713709	2360.400644	2085.339537	1679.606397	1164.472777	1206.766613	1283.202025	800.8381805	1363.002326	1351.968246	1294.919193	1220.307117	1220.157656	1131.277713	853.8538107	905.2954284	1433.724808	1311.645275	1114.938344	935.8823828	858.4751138	903.529447
Rv1644	431.0482365	313.9813015	274.2285852	238.9187296	177.0932511	225.7118646	237.7720279	205.8657123	238.2517503	203.3471751	315.5068709	209.9078203	448.8516351	386.0487395	340.1844317	322.9416242	271.4864741	248.8771893	228.3586634	202.1222495	229.1903243	256.0319456	197.1311393	210.4026505	253.3332397	163.8618986	374.006365	307.3056124	509.8066589	273.568643	525.9539276	650.9047181	702.0401018	719.0725596	678.3057848	675.9680623	585.6831317	480.7096921	400.6327518	997.947165	763.9543616	603.8328552	469.161519	461.4107638	547.7590444	538.0210775	693.1003168	703.7732493	608.3775281	619.1404645	612.2084435	552.8158092	397.5600968	366.9908663	611.4761592	534.6022879	474.2165199	406.5780263	433.076891	411.77598
Rv1645c	51.98430493	35.63438581	26.98969065	17.22266916	36.04003005	35.367956	63.08237475	42.72684594	51.56194597	58.09919288	46.17173721	18.25285394	49.8724039	96.51218487	36.77669532	39.48189137	31.2852531	38.83486344	37.08388551	32.99955093	49.19206961	57.44306472	32.85518988	57.75759034	65.14283306	19.27787042	41.55626278	54.87600221	20.80843506	49.10206413	44.90433169	47.74362235	48.4925659	25.68116284	32.40670142	53.69839747	50.88287841	83.68831946	74.39451403	83.34748037	84.98535362	69.98359986	59.51308909	62.11298743	69.51256909	43.08477097	45.9896276	42.28306298	32.30784303	41.68394727	51.55911461	70.52675917	88.65451636	108.2251192	82.97200617	81.77237149	73.54474564	72.28053801	66.80441404	47.55418142
Rv1646	256.2685735	446.0528013	602.7697578	543.0637382	882.9807362	1127.916269	1307.260905	2262.580706	2165.601731	1144.5541	377.0691872	319.4249439	448.8516351	209.1097339	257.4368673	265.5747735	483.1833535	655.1817283	758.918464	967.7118311	1094.523549	1224.357894	2058.925233	1489.320722	774.4759041	260.2512507	249.3375767	230.4792093	197.680133	238.4957401	480.0941846	541.6248714	498.8856401	466.3158516	570.4696922	576.693714	621.7251706	664.5251081	771.9955309	1026.840958	1259.245347	1253.424218	1554.28351	1304.372736	1394.422136	494.6670268	542.7183044	552.7311738	526.3051849	538.4495207	560.4251588	580.599078	619.7504785	800.4042584	962.2393322	1221.243659	1368.520627	1343.213331	1379.088823	1417.979228
Rv1647	234.6318628	204.087846	215.9175252	154.6375827	317.5250923	334.3879476	312.5003796	343.7568969	304.0376814	360.2149959	461.7173721	301.1720899	457.1637024	337.7926471	321.7960841	221.7060054	205.0922148	212.3390114	232.9128248	256.5715085	283.9724019	264.2380977	219.0345992	189.7749397	484.9522016	462.6688902	457.1188906	252.4296102	270.5096558	280.5832236	163.3753345	178.2428568	180.0102825	160.8451778	137.4491129	139.8865816	142.0480356	109.0937021	103.6644868	93.34917802	131.590225	121.1254613	149.7746076	180.4234397	107.0493564	170.4541252	197.1856157	190.0558295	160.7575738	124.6694203	134.053698	128.9428627	133.2588199	117.4575938	112.8576577	113.8238538	117.671593	141.5493869	132.0730944	141.5817674
Rv1648	210.7471821	173.6864819	156.2736409	137.4149135	112.469749	146.616254	100.9317996	75.74304508	97.78989753	40.66943502	46.17173721	36.50570787	91.43274049	32.17072829	55.16504298	168.0511274	162.6833161	160.5591935	154.8414869	140.2480915	127.4521804	73.85536892	87.61383969	94.88746985	14.47618512	19.27787042	93.50159126	27.4380011	10.40421753	7.01458059	120.859531	156.4929844	165.6829335	157.2408041	188.29411	193.1337321	177.0300145	152.4322962	170.7415076	161.1384621	194.6438744	120.2282357	161.6772254	193.7333656	148.7568979	146.7575011	161.3706844	192.0174149	170.1372702	189.6810811	158.4882349	168.4805913	162.3485831	133.870882	136.4515931	135.1915086	113.5530873	146.8198428	112.8764237	141.5817674
Rv1649	274.252333	168.4534602	141.9457804	111.3976899	72.70143993	76.52339571	58.22988439	66.03239828	78.23191802	58.09919288	46.17173721	45.63213484	41.56033658	64.34145658	55.16504298	272.9987189	173.8069617	138.0099179	86.20376895	85.79883242	61.49008702	70.57290808	76.66210973	28.87879517	50.66664793	57.83361127	166.2250511	32.92560133	31.21265259	63.13122531	228.8210094	250.9192597	223.7270654	217.1635174	185.5004288	192.231238	189.7507341	141.4731115	130.4952951	168.9175602	173.6259913	173.1645484	207.303927	189.2967236	120.9518702	182.571717	247.2451218	214.9025778	188.8966629	225.6287054	191.4412342	153.8765655	128.8260941	128.7417295	122.6884641	154.0936649	115.9065191	134.0201642	152.037632	135.0971063
Rv1650	685.6308325	501.6225079	513.1373284	510.8170385	208.7836224	188.4147474	184.3946339	141.7754434	106.6798882	139.4380629	392.4597663	310.2985169	357.4188946	225.195098	459.7086915	662.7558516	514.1209926	444.7218232	375.0677193	282.1461605	225.8363196	213.3599547	124.1196062	189.7749397	253.3332397	240.9733803	301.2829052	318.2808128	478.5940063	266.5540624	792.5136838	962.8297175	969.1165822	948.4008383	954.3214831	967.9248956	881.4398624	655.0603577	577.4721704	765.6855197	614.0877165	521.2880964	321.3706811	266.1985176	229.391478	793.5676254	802.5800498	893.6111249	897.0637384	943.0515042	914.8380292	840.2657822	647.4550148	524.9687654	546.1996046	428.1749301	359.4867167	240.1822044	181.2165714	182.6512877
Rv1651c	307.6908859	555.9462569	608.4342608	699.16708	719.5578414	688.0675076	755.0475009	693.3401819	700.5312659	1225.89297	1308.199221	1925.67609	1421.363511	1270.743768	1866.417288	377.2714064	596.1578785	587.7426913	598.2216268	540.3676465	673.0369524	651.5684769	708.2118708	779.7274696	1201.523365	1118.116485	1485.636394	1991.99888	1893.56759	1255.609926	435.1898529	435.5279328	422.1057441	480.2827998	483.3068401	475.1631306	533.2101633	587.3126705	604.9127699	784.5776152	1112.120165	1207.66571	1318.214923	1341.344752	1577.935318	351.6794431	318.4679964	323.2256825	425.473449	502.5018964	488.2423984	511.4971018	540.7925498	603.957715	927.2416613	1079.888403	1262.616193	1252.109737	1473.536443	1478.502731
Rv1652	157.6388922	808.3772556	1512.089088	899.243194	1741.727659	1478.380561	1078.223359	1208.004463	862.3290964	1586.107966	2916.514734	2537.146697	2302.442647	2879.280182	1765.281375	152.5283325	871.4681058	1836.722009	2127.769256	1708.55175	1940.850747	1788.941158	1445.628355	1534.701686	2692.570433	2679.623989	2867.382132	2771.238112	2861.15982	2111.388758	224.9993641	211.6633924	182.581858	216.2624239	251.4313041	249.5396118	234.2732527	233.6298918	242.6968573	944.6047775	1931.817608	2085.152386	2377.547909	2839.450854	2104.840592	241.2747175	198.8135671	214.0307621	250.3857835	243.984939	243.6728591	231.8834354	235.7656045	326.470561	940.2183258	1512.583414	1732.125849	2209.073943	2561.603738	1972.417752
Rv1653	277.9052842	1951.6679	3570.636111	2343.015885	2670.690503	1520.822108	1342.198835	998.2544916	881.8870759	2724.852146	3762.996582	4380.684945	3948.231975	3812.231303	4495.951003	289.8713221	2162.853831	3782.640973	3703.183795	1946.973505	1637.872318	1473.824918	1295.954712	1534.701686	3343.998763	4048.352789	4955.584337	4993.716201	3901.581573	3942.194292	313.8526162	300.2543361	361.1226688	494.249748	509.567443	577.5962081	539.0404931	621.6846588	701.8695545	2642.670778	4512.448131	5253.256118	5868.98247	6300.031582	6057.325271	352.4872825	284.6880045	376.624396	476.2801376	595.4303293	579.7037843	558.5149413	608.6686639	730.6477834	2738.469436	4118.615474	5004.572852	5817.077465	6697.334474	5922.657141
Rv1654	216.6481032	1509.352971	2430.404983	1624.427498	1367.657002	806.3893968	487.1900327	271.8981106	332.4856516	546.1324131	846.4818488	876.1369889	723.1498566	836.4389356	763.1164279	216.6442244	1621.966566	2583.562367	2389.308238	1112.084866	740.1170474	567.8657255	357.7565121	379.5498794	738.2854413	1108.477549	1236.298818	960.3300387	988.4006652	603.2539307	209.7127831	235.0047189	258.2596502	366.7450272	423.5220633	415.1472746	431.9744365	476.2263893	557.3490642	2197.039583	2650.080919	2837.924697	3431.921471	3237.26975	3440.87217	241.0054376	207.563806	255.6599633	348.6120482	419.1340019	417.1804882	435.9836021	454.6314417	589.8525454	1981.104109	2894.906317	3240.087314	3352.00995	3479.972465	3168.837726
Rv1655	224.515998	1684.036219	2455.062231	1651.91048	1163.844419	658.4870353	513.3934807	376.7730961	311.149674	836.6283775	1485.19088	1259.446922	1221.873896	1125.97549	965.3882522	234.5291838	1656.380345	2410.267008	2163.877249	876.963066	631.6708939	454.6208265	295.6967089	453.8096384	846.8568297	1041.005003	1631.083314	1377.387655	1154.868146	1178.449539	181.0504437	187.2610966	185.1534334	308.6245008	303.3937736	328.9590904	314.3077802	417.9434525	479.2958035	1548.040535	2099.960673	2189.23056	2752.480371	2548.111365	2854.186087	187.1494739	173.5803201	227.1079981	285.820192	333.4715781	319.8906806	379.3484773	420.2778166	448.5443921	1448.667634	2283.462655	2467.573306	3278.97649	3245.773082	2763.546407
Rv1656	171.9697006	984.8048441	1528.749391	989.3873773	791.0165216	459.1403742	345.497314	293.2615335	268.4777187	639.0911217	869.5677174	912.6426968	914.3274049	772.097479	873.4465139	142.7422226	971.9285297	1425.40652	1287.851778	658.3410411	484.0946851	285.5740932	251.8897891	354.7966264	542.8569421	963.8935212	924.6268469	949.3548382	738.6994446	855.778832	116.0824745	146.9442599	149.8861128	229.3282787	225.1707012	242.3196592	302.1170906	343.7198835	332.9459399	845.6991008	1276.607946	1239.965833	1841.930107	1390.147814	1629.374619	136.2555882	127.5906925	181.1197182	234.4924091	258.8993789	215.427431	266.4344235	271.5044564	312.6218491	793.9359263	1273.430046	1387.93644	1699.345565	1584.877133	1486.068169
Rv1657	82.6128954	499.6289758	704.7308114	496.1594477	485.297646	284.2297555	293.0904181	176.7337719	188.4678025	627.4712831	877.263007	903.5162698	930.9515395	804.2682073	689.5630373	72.21474147	483.1833535	747.675516	681.4977206	347.3202736	348.8164936	354.5057708	193.4805626	301.1645782	752.7616264	1079.560744	1163.575358	1059.106843	894.7627075	701.458059	71.65584845	85.40803554	86.69882994	127.9552675	119.5695535	135.8253583	149.9984853	137.4879534	148.7890281	397.8453063	637.8470627	673.8164551	967.0876978	869.581824	1049.639793	88.86234014	80.99058312	96.33563834	123.7598826	125.0518418	114.5509025	165.2748296	149.327451	147.9760516	372.3909471	628.2912362	738.3892463	1011.17461	1025.102215	830.0366212
Rv1658	480.222579	1651.890514	1961.58406	1337.505158	1006.013942	724.7215711	563.8593805	462.2267879	428.497551	708.8101532	1215.855746	839.631281	964.1998088	1077.719398	753.9222541	485.2560665	1430.431295	1910.007154	1640.799285	803.5390652	759.1230743	489.0866653	573.1405346	400.1775902	911.9996628	1330.173059	1319.411343	867.0408349	894.7627075	897.8663155	360.1900649	406.3512747	409.6152347	510.9199765	569.9109559	578.0474551	565.5419923	626.6661064	643.3296091	1260.213903	2311.967147	2292.411508	2700.90236	2207.968815	2976.528208	360.2963973	410.0402638	442.6644377	549.2333316	592.7533786	582.393825	637.2342028	653.8270582	656.2750712	1374.739969	2211.141362	2398.735424	2865.622163	2298.225416	2470.65588
Rv1659	261.0455096	818.843299	1152.559752	738.3761353	569.1839229	445.6362456	479.4260481	431.1527182	421.3855584	1208.463212	1893.041226	2318.11245	2211.009906	1415.512045	1535.42703	250.3894307	732.7701504	1019.31077	890.6638468	504.0681405	430.4306091	607.2552556	489.1772716	602.3291564	1823.999326	1947.064913	2482.986701	2282.841692	1675.079022	1914.980501	221.1777189	257.285076	243.1975653	279.789511	311.2160808	291.0543392	322.2582299	355.6753577	337.8242686	630.1069516	838.8876842	921.4507315	1128.764923	936.1314534	984.2979783	230.5035247	250.2975307	279.8528498	303.2768491	291.0227878	298.1461845	370.7997793	308.6285351	315.6993406	613.0490882	908.536248	828.4080149	1027.7389	886.8861864	852.732935
Rv1660	165.7877833	232.495678	260.5671369	249.1790432	442.4224379	477.1458791	609.4727899	699.16657	700.5312659	2161.289975	3201.240446	3504.547956	3449.507936	2284.121709	3144.40745	168.7260315	248.5439552	268.2946211	340.5862117	414.969353	527.6967468	572.7894167	773.9222506	816.8573491	2156.951583	3335.071583	3168.665037	2990.74212	3703.90144	3787.873519	141.8785799	161.7978313	196.5418391	228.877732	244.7264693	244.5758944	194.5210039	201.2504825	207.3289735	257.8215393	300.6471112	342.7401942	367.9892676	425.9176281	399.0021466	144.8725424	184.7724861	179.5940407	230.8447494	214.9209024	227.7567845	233.3082185	217.2035651	225.1697978	278.80167	307.7764133	350.6613472	377.96698	469.1666319	453.9262772
Rv1661	324.5506605	404.6870108	352.1988026	364.6075705	388.9837726	393.5488922	347.4383102	279.666628	234.6957541	580.9919288	569.4514256	821.3784271	698.2136546	675.5852941	652.786342	303.7068567	370.9040562	315.8986472	358.4775599	264.8213962	351.0524968	249.4670239	302.9978623	363.0477107	564.5712198	607.2529184	758.4017958	735.3384296	905.166925	764.5892843	208.7573718	255.1631372	371.0416027	391.9756434	436.3729967	516.226611	540.6305831	580.3386439	509.1755674	447.8537945	377.4080758	400.1626351	327.32199	436.2697927	415.6851632	195.4971483	271.867887	309.2766308	408.5378861	500.5897887	537.5598123	634.7408325	570.9904945	472.3949516	418.7923534	405.9854423	425.9711668	347.0971669	511.3993075	442.0377319
Rv1662	125.6053205	147.2721819	119.6209746	138.5142328	75.18695924	71.37896574	65.99386897	69.916657	60.45193666	127.8182243	107.7340535	109.5171236	66.49653853	160.8536415	174.6893028	112.371537	147.3883035	103.5596358	101.1674421	64.34912432	88.32212499	75.49659934	21.90345992	90.76192768	72.38092562	125.3061578	135.057854	159.1404064	145.6590454	161.3353536	103.1844218	109.8103314	167.1524052	169.4055654	185.5004288	197.6462025	198.2312138	208.7226539	226.2324976	132.2446689	111.4861628	114.8448818	111.0910996	127.1837362	132.0738813	96.94073469	124.5382836	134.9134845	174.045477	205.3603641	249.7254508	266.0782278	223.0215177	212.0904587	148.641793	124.9185976	120.0250249	72.28053801	132.8409613	151.3087591
Rv1663	21.91770694	19.93532073	22.32480584	28.58230201	18.64139485	23.14993484	32.02643641	31.07406978	19.55797951	0	15.39057907	27.3792809	16.62413463	80.42682073	18.38834766	27.67106916	23.98536071	19.20864213	13.33718689	9.89986528	21.24203006	13.12984336	21.90345992	4.125542167	14.47618512	0	0	0	62.42530517	21.04374177	7.643290501	17.50599486	29.7568018	37.84592419	29.05428403	39.70973931	52.47296836	31.88126455	36.58746592	37.7841911	12.79349409	16.15006151	27.77277491	17.74656784	27.80502764	21.00382585	24.41927129	27.02628768	32.56839015	36.71246732	39.45393118	37.75674986	45.98953036	26.1586781	24.77363217	21.7785713	19.41581285	15.05844542	20.73240436	19.45398331
Rv1664	38.21548903	38.62468392	26.32327853	29.68162132	13.0489764	30.22352604	32.99693449	71.85878636	35.55996274	104.5785472	61.56231628	63.88498878	99.7448078	144.7682773	73.55339065	28.68342535	46.58026573	35.07665085	33.50561586	22.27469688	26.83203797	11.48861294	14.60230661	61.88313251	50.66664793	67.47254648	0	54.87600221	41.61687012	42.08748354	41.5603921	47.74362235	48.12519798	59.47216658	52.52120574	78.96823158	77.91440756	50.81076538	53.66161668	44.45198953	31.98373524	31.40289738	48.60235609	54.71858417	27.80502764	37.96845442	58.40275717	42.28306298	51.84887713	66.15892548	66.57850887	79.78784876	61.22702536	41.80259344	60.16453528	38.21522888	32.35968808	36.140269	56.05427845	62.68505733
